Dataset(id='mmarco/fr/dev/small', provides=['docs', 'queries', 'qrels', 'scoreddocs'])
TrecQrel(query_id='300674', doc_id='7067032', relevance=1, iteration='0')
TrecQrel(query_id='257018', doc_id='1121601', relevance=1, iteration='0')
TrecQrel(query_id='1043587', doc_id='7872001', relevance=1, iteration='0')
TrecQrel(query_id='1091955', doc_id='7872115', relevance=1, iteration='0')
TrecQrel(query_id='989647', doc_id='7872201', relevance=1, iteration='0')
TrecQrel(query_id='157580', doc_id='7872273', relevance=1, iteration='0')
TrecQrel(query_id='157580', doc_id='7872276', relevance=1, iteration='0')
TrecQrel(query_id='155700', doc_id='7872317', relevance=1, iteration='0')
TrecQrel(query_id='1101434', doc_id='2000768', relevance=1, iteration='0')
TrecQrel(query_id='762296', doc_id='7872590', relevance=1, iteration='0')
TrecQrel(query_id='1091941', doc_id='7873255', relevance=1, iteration='0')
TrecQrel(query_id='1091941', doc_id='637843', relevance=1, iteration='0')
TrecQrel(query_id='1091941', doc_id='7873258', relevance=1, iteration='0')
TrecQrel(query_id='848432', doc_id='2436658', relevance=1, iteration='0')
TrecQrel(query_id='893789', doc_id='7873473', relevance=1, iteration='0')
TrecQrel(query_id='953020', doc_id='7873612', relevance=1, iteration='0')
TrecQrel(query_id='890890', doc_id='7822296', relevance=1, iteration='0')
TrecQrel(query_id='119089', doc_id='7873766', relevance=1, iteration='0')
TrecQrel(query_id='775355', doc_id='7873839', relevance=1, iteration='0')
TrecQrel(query_id='114573', doc_id='7874151', relevance=1, iteration='0')
TrecQrel(query_id='880766', doc_id='7874197', relevance=1, iteration='0')
TrecQrel(query_id='1037781', doc_id='7874280', relevance=1, iteration='0')
TrecQrel(query_id='897953', doc_id='747719', relevance=1, iteration='0')
TrecQrel(query_id='870693', doc_id='7874702', relevance=1, iteration='0')
TrecQrel(query_id='924047', doc_id='7874763', relevance=1, iteration='0')
TrecQrel(query_id='860573', doc_id='7874858', relevance=1, iteration='0')
TrecQrel(query_id='1091923', doc_id='7874898', relevance=1, iteration='0')
TrecQrel(query_id='102627', doc_id='7875009', relevance=1, iteration='0')
TrecQrel(query_id='912234', doc_id='7875077', relevance=1, iteration='0')
TrecQrel(query_id='825147', doc_id='7875504', relevance=1, iteration='0')
TrecQrel(query_id='989099', doc_id='7876197', relevance=1, iteration='0')
TrecQrel(query_id='1011003', doc_id='7876309', relevance=1, iteration='0')
TrecQrel(query_id='1075713', doc_id='7876843', relevance=1, iteration='0')
TrecQrel(query_id='782381', doc_id='7877215', relevance=1, iteration='0')
TrecQrel(query_id='824542', doc_id='7877664', relevance=1, iteration='0')
TrecQrel(query_id='82379', doc_id='7877891', relevance=1, iteration='0')
TrecQrel(query_id='1091865', doc_id='7878223', relevance=1, iteration='0')
TrecQrel(query_id='960566', doc_id='7878529', relevance=1, iteration='0')
TrecQrel(query_id='66707', doc_id='4353055', relevance=1, iteration='0')
TrecQrel(query_id='990784', doc_id='7878867', relevance=1, iteration='0')
TrecQrel(query_id='1076030', doc_id='7878952', relevance=1, iteration='0')
TrecQrel(query_id='860078', doc_id='7878984', relevance=1, iteration='0')
TrecQrel(query_id='874299', doc_id='7879380', relevance=1, iteration='0')
TrecQrel(query_id='810660', doc_id='7879394', relevance=1, iteration='0')
TrecQrel(query_id='191853', doc_id='7879495', relevance=1, iteration='0')
TrecQrel(query_id='1057488', doc_id='7879634', relevance=1, iteration='0')
TrecQrel(query_id='1057488', doc_id='7879637', relevance=1, iteration='0')
TrecQrel(query_id='1059646', doc_id='4794440', relevance=1, iteration='0')
TrecQrel(query_id='1091850', doc_id='7879758', relevance=1, iteration='0')
TrecQrel(query_id='1014115', doc_id='3145208', relevance=1, iteration='0')
TrecQrel(query_id='794625', doc_id='1095403', relevance=1, iteration='0')
TrecQrel(query_id='780993', doc_id='7880070', relevance=1, iteration='0')
TrecQrel(query_id='780993', doc_id='7880075', relevance=1, iteration='0')
TrecQrel(query_id='948653', doc_id='7880078', relevance=1, iteration='0')
TrecQrel(query_id='766202', doc_id='7880238', relevance=1, iteration='0')
TrecQrel(query_id='761425', doc_id='7880324', relevance=1, iteration='0')
TrecQrel(query_id='1059619', doc_id='7881030', relevance=1, iteration='0')
TrecQrel(query_id='854862', doc_id='7881050', relevance=1, iteration='0')
TrecQrel(query_id='1091833', doc_id='7881110', relevance=1, iteration='0')
TrecQrel(query_id='931772', doc_id='7881672', relevance=1, iteration='0')
TrecQrel(query_id='935973', doc_id='7881696', relevance=1, iteration='0')
TrecQrel(query_id='1066116', doc_id='7881791', relevance=1, iteration='0')
TrecQrel(query_id='1066116', doc_id='7881793', relevance=1, iteration='0')
TrecQrel(query_id='200062', doc_id='7881863', relevance=1, iteration='0')
TrecQrel(query_id='815421', doc_id='7881906', relevance=1, iteration='0')
TrecQrel(query_id='922024', doc_id='7882134', relevance=1, iteration='0')
TrecQrel(query_id='974670', doc_id='7882170', relevance=1, iteration='0')
TrecQrel(query_id='885433', doc_id='7882318', relevance=1, iteration='0')
TrecQrel(query_id='825583', doc_id='7882337', relevance=1, iteration='0')
TrecQrel(query_id='962443', doc_id='7882610', relevance=1, iteration='0')
TrecQrel(query_id='870544', doc_id='7882791', relevance=1, iteration='0')
TrecQrel(query_id='870544', doc_id='7882793', relevance=1, iteration='0')
TrecQrel(query_id='1091811', doc_id='7883006', relevance=1, iteration='0')
TrecQrel(query_id='769630', doc_id='7883028', relevance=1, iteration='0')
TrecQrel(query_id='800652', doc_id='2588990', relevance=1, iteration='0')
TrecQrel(query_id='900599', doc_id='7883395', relevance=1, iteration='0')
TrecQrel(query_id='1091807', doc_id='7883418', relevance=1, iteration='0')
TrecQrel(query_id='803237', doc_id='7883501', relevance=1, iteration='0')
TrecQrel(query_id='846291', doc_id='7884035', relevance=1, iteration='0')
TrecQrel(query_id='815243', doc_id='2392352', relevance=1, iteration='0')
TrecQrel(query_id='869519', doc_id='7884498', relevance=1, iteration='0')
TrecQrel(query_id='244011', doc_id='1308535', relevance=1, iteration='0')
TrecQrel(query_id='999481', doc_id='7884618', relevance=1, iteration='0')
TrecQrel(query_id='1079141', doc_id='7884753', relevance=1, iteration='0')
TrecQrel(query_id='829425', doc_id='986805', relevance=1, iteration='0')
TrecQrel(query_id='936182', doc_id='7885146', relevance=1, iteration='0')
TrecQrel(query_id='1091786', doc_id='7885203', relevance=1, iteration='0')
TrecQrel(query_id='777792', doc_id='7885626', relevance=1, iteration='0')
TrecQrel(query_id='98847', doc_id='2690287', relevance=1, iteration='0')
TrecQrel(query_id='927989', doc_id='60175', relevance=1, iteration='0')
TrecQrel(query_id='189174', doc_id='7885846', relevance=1, iteration='0')
TrecQrel(query_id='785176', doc_id='7886011', relevance=1, iteration='0')
TrecQrel(query_id='1065118', doc_id='7886347', relevance=1, iteration='0')
TrecQrel(query_id='841919', doc_id='7886415', relevance=1, iteration='0')
TrecQrel(query_id='841919', doc_id='7886416', relevance=1, iteration='0')
TrecQrel(query_id='906126', doc_id='7886704', relevance=1, iteration='0')
TrecQrel(query_id='791862', doc_id='7886772', relevance=1, iteration='0')
TrecQrel(query_id='1091767', doc_id='7886838', relevance=1, iteration='0')
TrecQrel(query_id='1091767', doc_id='7886840', relevance=1, iteration='0')
TrecQrel(query_id='775457', doc_id='7886850', relevance=1, iteration='0')
TrecQrel(query_id='892224', doc_id='7886983', relevance=1, iteration='0')
TrecQrel(query_id='1091765', doc_id='7887047', relevance=1, iteration='0')
TrecQrel(query_id='1006922', doc_id='7887291', relevance=1, iteration='0')
TrecQrel(query_id='991419', doc_id='7887307', relevance=1, iteration='0')
TrecQrel(query_id='1058284', doc_id='7887570', relevance=1, iteration='0')
TrecQrel(query_id='1046750', doc_id='7887587', relevance=1, iteration='0')
TrecQrel(query_id='134861', doc_id='3987716', relevance=1, iteration='0')
TrecQrel(query_id='1048876', doc_id='7887620', relevance=1, iteration='0')
TrecQrel(query_id='351820', doc_id='7887686', relevance=1, iteration='0')
TrecQrel(query_id='947466', doc_id='6061616', relevance=1, iteration='0')
TrecQrel(query_id='287912', doc_id='7887836', relevance=1, iteration='0')
TrecQrel(query_id='963788', doc_id='1422889', relevance=1, iteration='0')
TrecQrel(query_id='830551', doc_id='7888158', relevance=1, iteration='0')
TrecQrel(query_id='766301', doc_id='7888334', relevance=1, iteration='0')
TrecQrel(query_id='986325', doc_id='7888397', relevance=1, iteration='0')
TrecQrel(query_id='1091749', doc_id='7888489', relevance=1, iteration='0')
TrecQrel(query_id='1006987', doc_id='7888550', relevance=1, iteration='0')
TrecQrel(query_id='771314', doc_id='7888626', relevance=1, iteration='0')
TrecQrel(query_id='842070', doc_id='7888997', relevance=1, iteration='0')
TrecQrel(query_id='1052421', doc_id='7889259', relevance=1, iteration='0')
TrecQrel(query_id='272047', doc_id='3532675', relevance=1, iteration='0')
TrecQrel(query_id='994941', doc_id='7889281', relevance=1, iteration='0')
TrecQrel(query_id='842596', doc_id='7889349', relevance=1, iteration='0')
TrecQrel(query_id='837740', doc_id='7889461', relevance=1, iteration='0')
TrecQrel(query_id='115833', doc_id='2323997', relevance=1, iteration='0')
TrecQrel(query_id='963564', doc_id='7889562', relevance=1, iteration='0')
TrecQrel(query_id='982348', doc_id='7889620', relevance=1, iteration='0')
TrecQrel(query_id='946631', doc_id='7889800', relevance=1, iteration='0')
TrecQrel(query_id='830531', doc_id='7890019', relevance=1, iteration='0')
TrecQrel(query_id='1062603', doc_id='7890184', relevance=1, iteration='0')
TrecQrel(query_id='1056482', doc_id='7890259', relevance=1, iteration='0')
TrecQrel(query_id='1005500', doc_id='394092', relevance=1, iteration='0')
TrecQrel(query_id='773858', doc_id='5859782', relevance=1, iteration='0')
TrecQrel(query_id='1021241', doc_id='7890994', relevance=1, iteration='0')
TrecQrel(query_id='59084', doc_id='7891074', relevance=1, iteration='0')
TrecQrel(query_id='1091719', doc_id='7891238', relevance=1, iteration='0')
TrecQrel(query_id='998062', doc_id='3370881', relevance=1, iteration='0')
TrecQrel(query_id='1091715', doc_id='7891546', relevance=1, iteration='0')
TrecQrel(query_id='822585', doc_id='3000240', relevance=1, iteration='0')
TrecQrel(query_id='765147', doc_id='7891980', relevance=1, iteration='0')
TrecQrel(query_id='1091706', doc_id='7892264', relevance=1, iteration='0')
TrecQrel(query_id='802634', doc_id='7892288', relevance=1, iteration='0')
TrecQrel(query_id='987657', doc_id='7892699', relevance=1, iteration='0')
TrecQrel(query_id='1042676', doc_id='7893016', relevance=1, iteration='0')
TrecQrel(query_id='1091692', doc_id='7893603', relevance=1, iteration='0')
TrecQrel(query_id='868410', doc_id='7893788', relevance=1, iteration='0')
TrecQrel(query_id='1091690', doc_id='7893807', relevance=1, iteration='0')
TrecQrel(query_id='214771', doc_id='2410757', relevance=1, iteration='0')
TrecQrel(query_id='1091688', doc_id='7894012', relevance=1, iteration='0')
TrecQrel(query_id='810210', doc_id='1029662', relevance=1, iteration='0')
TrecQrel(query_id='1006489', doc_id='7894050', relevance=1, iteration='0')
TrecQrel(query_id='829103', doc_id='7894150', relevance=1, iteration='0')
TrecQrel(query_id='849142', doc_id='7894332', relevance=1, iteration='0')
TrecQrel(query_id='1091681', doc_id='7894718', relevance=1, iteration='0')
TrecQrel(query_id='1091681', doc_id='7894720', relevance=1, iteration='0')
TrecQrel(query_id='1091681', doc_id='6599927', relevance=1, iteration='0')
TrecQrel(query_id='987100', doc_id='10462', relevance=1, iteration='0')
TrecQrel(query_id='803861', doc_id='7894957', relevance=1, iteration='0')
TrecQrel(query_id='874691', doc_id='7894987', relevance=1, iteration='0')
TrecQrel(query_id='888777', doc_id='7895540', relevance=1, iteration='0')
TrecQrel(query_id='1048995', doc_id='7895593', relevance=1, iteration='0')
TrecQrel(query_id='938963', doc_id='7895716', relevance=1, iteration='0')
TrecQrel(query_id='372674', doc_id='7895766', relevance=1, iteration='0')
TrecQrel(query_id='842221', doc_id='7895865', relevance=1, iteration='0')
TrecQrel(query_id='1091667', doc_id='7896033', relevance=1, iteration='0')
TrecQrel(query_id='909273', doc_id='7896127', relevance=1, iteration='0')
TrecQrel(query_id='1091665', doc_id='7896151', relevance=1, iteration='0')
TrecQrel(query_id='913286', doc_id='7896174', relevance=1, iteration='0')
TrecQrel(query_id='761032', doc_id='7896375', relevance=1, iteration='0')
TrecQrel(query_id='1056850', doc_id='7896426', relevance=1, iteration='0')
TrecQrel(query_id='1091661', doc_id='7896448', relevance=1, iteration='0')
TrecQrel(query_id='1091659', doc_id='7896650', relevance=1, iteration='0')
TrecQrel(query_id='1026789', doc_id='7896702', relevance=1, iteration='0')
TrecQrel(query_id='1091654', doc_id='7897164', relevance=1, iteration='0')
TrecQrel(query_id='898686', doc_id='7897243', relevance=1, iteration='0')
TrecQrel(query_id='917283', doc_id='7897641', relevance=1, iteration='0')
TrecQrel(query_id='1065032', doc_id='7897677', relevance=1, iteration='0')
TrecQrel(query_id='938066', doc_id='7897692', relevance=1, iteration='0')
TrecQrel(query_id='985653', doc_id='7897734', relevance=1, iteration='0')
TrecQrel(query_id='896383', doc_id='7898048', relevance=1, iteration='0')
TrecQrel(query_id='1091643', doc_id='7898210', relevance=1, iteration='0')
TrecQrel(query_id='928567', doc_id='7898617', relevance=1, iteration='0')
TrecQrel(query_id='55223', doc_id='7898686', relevance=1, iteration='0')
TrecQrel(query_id='837372', doc_id='2137413', relevance=1, iteration='0')
TrecQrel(query_id='1038678', doc_id='7899044', relevance=1, iteration='0')
TrecQrel(query_id='1091633', doc_id='7856506', relevance=1, iteration='0')
TrecQrel(query_id='1050033', doc_id='7899204', relevance=1, iteration='0')
TrecQrel(query_id='824920', doc_id='3232958', relevance=1, iteration='0')
TrecQrel(query_id='1091630', doc_id='7899460', relevance=1, iteration='0')
TrecQrel(query_id='824938', doc_id='7899497', relevance=1, iteration='0')
TrecQrel(query_id='1031118', doc_id='7899691', relevance=1, iteration='0')
TrecQrel(query_id='873914', doc_id='7900108', relevance=1, iteration='0')
TrecQrel(query_id='873914', doc_id='525264', relevance=1, iteration='0')
TrecQrel(query_id='910870', doc_id='4278602', relevance=1, iteration='0')
TrecQrel(query_id='987720', doc_id='2011942', relevance=1, iteration='0')
TrecQrel(query_id='935364', doc_id='7900410', relevance=1, iteration='0')
TrecQrel(query_id='995576', doc_id='7900519', relevance=1, iteration='0')
TrecQrel(query_id='1037341', doc_id='7900545', relevance=1, iteration='0')
TrecQrel(query_id='915305', doc_id='7900594', relevance=1, iteration='0')
TrecQrel(query_id='1044755', doc_id='7901265', relevance=1, iteration='0')
TrecQrel(query_id='1044755', doc_id='5093512', relevance=1, iteration='0')
TrecQrel(query_id='918800', doc_id='7901294', relevance=1, iteration='0')
TrecQrel(query_id='1004493', doc_id='7901615', relevance=1, iteration='0')
TrecQrel(query_id='800243', doc_id='7901694', relevance=1, iteration='0')
TrecQrel(query_id='1091595', doc_id='7901803', relevance=1, iteration='0')
TrecQrel(query_id='1091595', doc_id='7901804', relevance=1, iteration='0')
TrecQrel(query_id='859229', doc_id='7901925', relevance=1, iteration='0')
TrecQrel(query_id='933551', doc_id='7901977', relevance=1, iteration='0')
TrecQrel(query_id='771170', doc_id='7902024', relevance=1, iteration='0')
TrecQrel(query_id='1091576', doc_id='7902114', relevance=1, iteration='0')
TrecQrel(query_id='816893', doc_id='7902258', relevance=1, iteration='0')
TrecQrel(query_id='770604', doc_id='7902265', relevance=1, iteration='0')
TrecQrel(query_id='135465', doc_id='7902511', relevance=1, iteration='0')
TrecQrel(query_id='1054610', doc_id='3402482', relevance=1, iteration='0')
TrecQrel(query_id='1091569', doc_id='7902691', relevance=1, iteration='0')
TrecQrel(query_id='1079888', doc_id='7902805', relevance=1, iteration='0')
TrecQrel(query_id='939866', doc_id='7903160', relevance=1, iteration='0')
TrecQrel(query_id='897240', doc_id='7903223', relevance=1, iteration='0')
TrecQrel(query_id='58234', doc_id='7903273', relevance=1, iteration='0')
TrecQrel(query_id='197945', doc_id='7903281', relevance=1, iteration='0')
TrecQrel(query_id='891719', doc_id='7903338', relevance=1, iteration='0')
TrecQrel(query_id='955117', doc_id='7903664', relevance=1, iteration='0')
TrecQrel(query_id='918324', doc_id='5092783', relevance=1, iteration='0')
TrecQrel(query_id='826513', doc_id='7904035', relevance=1, iteration='0')
TrecQrel(query_id='1024950', doc_id='7904300', relevance=1, iteration='0')
TrecQrel(query_id='905479', doc_id='2791126', relevance=1, iteration='0')
TrecQrel(query_id='196963', doc_id='7904861', relevance=1, iteration='0')
TrecQrel(query_id='864507', doc_id='29400', relevance=1, iteration='0')
TrecQrel(query_id='1091545', doc_id='1161630', relevance=1, iteration='0')
TrecQrel(query_id='930549', doc_id='7905051', relevance=1, iteration='0')
TrecQrel(query_id='777235', doc_id='7905058', relevance=1, iteration='0')
TrecQrel(query_id='933946', doc_id='7905266', relevance=1, iteration='0')
TrecQrel(query_id='964577', doc_id='1591008', relevance=1, iteration='0')
TrecQrel(query_id='964577', doc_id='7905416', relevance=1, iteration='0')
TrecQrel(query_id='815618', doc_id='7905618', relevance=1, iteration='0')
TrecQrel(query_id='852179', doc_id='7905856', relevance=1, iteration='0')
TrecQrel(query_id='1091535', doc_id='7906082', relevance=1, iteration='0')
TrecQrel(query_id='897910', doc_id='7293767', relevance=1, iteration='0')
TrecQrel(query_id='128633', doc_id='7906128', relevance=1, iteration='0')
TrecQrel(query_id='842333', doc_id='7906142', relevance=1, iteration='0')
TrecQrel(query_id='989644', doc_id='7906178', relevance=1, iteration='0')
TrecQrel(query_id='1014697', doc_id='7906228', relevance=1, iteration='0')
TrecQrel(query_id='161117', doc_id='3221988', relevance=1, iteration='0')
TrecQrel(query_id='834848', doc_id='7906463', relevance=1, iteration='0')
TrecQrel(query_id='784700', doc_id='602255', relevance=1, iteration='0')
TrecQrel(query_id='1065388', doc_id='7906527', relevance=1, iteration='0')
TrecQrel(query_id='1091529', doc_id='7906607', relevance=1, iteration='0')
TrecQrel(query_id='7968', doc_id='7906749', relevance=1, iteration='0')
TrecQrel(query_id='1015766', doc_id='7906915', relevance=1, iteration='0')
TrecQrel(query_id='1056405', doc_id='7906925', relevance=1, iteration='0')
TrecQrel(query_id='257335', doc_id='7906946', relevance=1, iteration='0')
TrecQrel(query_id='1029681', doc_id='7907016', relevance=1, iteration='0')
TrecQrel(query_id='145569', doc_id='7907060', relevance=1, iteration='0')
TrecQrel(query_id='145569', doc_id='5977945', relevance=1, iteration='0')
TrecQrel(query_id='879657', doc_id='7907120', relevance=1, iteration='0')
TrecQrel(query_id='907334', doc_id='5838199', relevance=1, iteration='0')
TrecQrel(query_id='1101394', doc_id='7907214', relevance=1, iteration='0')
TrecQrel(query_id='1091522', doc_id='7907331', relevance=1, iteration='0')
TrecQrel(query_id='925766', doc_id='7907404', relevance=1, iteration='0')
TrecQrel(query_id='818842', doc_id='7907439', relevance=1, iteration='0')
TrecQrel(query_id='818842', doc_id='7907440', relevance=1, iteration='0')
TrecQrel(query_id='1091520', doc_id='7907511', relevance=1, iteration='0')
TrecQrel(query_id='831302', doc_id='7907875', relevance=1, iteration='0')
TrecQrel(query_id='959589', doc_id='436967', relevance=1, iteration='0')
TrecQrel(query_id='1091513', doc_id='7908126', relevance=1, iteration='0')
TrecQrel(query_id='900164', doc_id='3193165', relevance=1, iteration='0')
TrecQrel(query_id='814568', doc_id='7908505', relevance=1, iteration='0')
TrecQrel(query_id='1010700', doc_id='7908507', relevance=1, iteration='0')
TrecQrel(query_id='900077', doc_id='1403714', relevance=1, iteration='0')
TrecQrel(query_id='900077', doc_id='1403713', relevance=1, iteration='0')
TrecQrel(query_id='245416', doc_id='7908626', relevance=1, iteration='0')
TrecQrel(query_id='1032011', doc_id='4191200', relevance=1, iteration='0')
TrecQrel(query_id='770894', doc_id='7908959', relevance=1, iteration='0')
TrecQrel(query_id='908489', doc_id='7909027', relevance=1, iteration='0')
TrecQrel(query_id='850555', doc_id='7909063', relevance=1, iteration='0')
TrecQrel(query_id='1005907', doc_id='7909067', relevance=1, iteration='0')
TrecQrel(query_id='767671', doc_id='7909269', relevance=1, iteration='0')
TrecQrel(query_id='1054071', doc_id='7909424', relevance=1, iteration='0')
TrecQrel(query_id='810270', doc_id='7909484', relevance=1, iteration='0')
TrecQrel(query_id='328704', doc_id='7909626', relevance=1, iteration='0')
TrecQrel(query_id='948532', doc_id='2884991', relevance=1, iteration='0')
TrecQrel(query_id='832790', doc_id='7909887', relevance=1, iteration='0')
TrecQrel(query_id='832508', doc_id='7909974', relevance=1, iteration='0')
TrecQrel(query_id='868184', doc_id='7910032', relevance=1, iteration='0')
TrecQrel(query_id='813605', doc_id='7910179', relevance=1, iteration='0')
TrecQrel(query_id='939020', doc_id='7910296', relevance=1, iteration='0')
TrecQrel(query_id='861433', doc_id='7910307', relevance=1, iteration='0')
TrecQrel(query_id='964152', doc_id='7910921', relevance=1, iteration='0')
TrecQrel(query_id='911056', doc_id='7910936', relevance=1, iteration='0')
TrecQrel(query_id='863112', doc_id='7911082', relevance=1, iteration='0')
TrecQrel(query_id='251172', doc_id='4020793', relevance=1, iteration='0')
TrecQrel(query_id='1091479', doc_id='7911395', relevance=1, iteration='0')
TrecQrel(query_id='920885', doc_id='6267290', relevance=1, iteration='0')
TrecQrel(query_id='995029', doc_id='7911428', relevance=1, iteration='0')
TrecQrel(query_id='991598', doc_id='7911455', relevance=1, iteration='0')
TrecQrel(query_id='988149', doc_id='7911696', relevance=1, iteration='0')
TrecQrel(query_id='1051095', doc_id='7911726', relevance=1, iteration='0')
TrecQrel(query_id='1049368', doc_id='7911799', relevance=1, iteration='0')
TrecQrel(query_id='1091473', doc_id='7911819', relevance=1, iteration='0')
TrecQrel(query_id='1074499', doc_id='7911879', relevance=1, iteration='0')
TrecQrel(query_id='1091471', doc_id='7912028', relevance=1, iteration='0')
TrecQrel(query_id='764139', doc_id='7912164', relevance=1, iteration='0')
TrecQrel(query_id='970242', doc_id='7912259', relevance=1, iteration='0')
TrecQrel(query_id='831871', doc_id='7912411', relevance=1, iteration='0')
TrecQrel(query_id='1091467', doc_id='7912446', relevance=1, iteration='0')
TrecQrel(query_id='770233', doc_id='7912483', relevance=1, iteration='0')
TrecQrel(query_id='1035098', doc_id='7912712', relevance=1, iteration='0')
TrecQrel(query_id='1091461', doc_id='7912927', relevance=1, iteration='0')
TrecQrel(query_id='844658', doc_id='7913028', relevance=1, iteration='0')
TrecQrel(query_id='873886', doc_id='7913234', relevance=1, iteration='0')
TrecQrel(query_id='1047088', doc_id='7913269', relevance=1, iteration='0')
TrecQrel(query_id='1063709', doc_id='71485', relevance=1, iteration='0')
TrecQrel(query_id='955093', doc_id='7913643', relevance=1, iteration='0')
TrecQrel(query_id='784549', doc_id='7913681', relevance=1, iteration='0')
TrecQrel(query_id='902855', doc_id='7913701', relevance=1, iteration='0')
TrecQrel(query_id='1091450', doc_id='5928214', relevance=1, iteration='0')
TrecQrel(query_id='970824', doc_id='7914201', relevance=1, iteration='0')
TrecQrel(query_id='940916', doc_id='2609893', relevance=1, iteration='0')
TrecQrel(query_id='815420', doc_id='7914307', relevance=1, iteration='0')
TrecQrel(query_id='912899', doc_id='1836820', relevance=1, iteration='0')
TrecQrel(query_id='38946', doc_id='4269358', relevance=1, iteration='0')
TrecQrel(query_id='932735', doc_id='7914470', relevance=1, iteration='0')
TrecQrel(query_id='780297', doc_id='1321129', relevance=1, iteration='0')
TrecQrel(query_id='991383', doc_id='7914703', relevance=1, iteration='0')
TrecQrel(query_id='988294', doc_id='7914721', relevance=1, iteration='0')
TrecQrel(query_id='792977', doc_id='156398', relevance=1, iteration='0')
TrecQrel(query_id='961705', doc_id='7915039', relevance=1, iteration='0')
TrecQrel(query_id='998482', doc_id='7915191', relevance=1, iteration='0')
TrecQrel(query_id='860071', doc_id='1280735', relevance=1, iteration='0')
TrecQrel(query_id='1080939', doc_id='2137948', relevance=1, iteration='0')
TrecQrel(query_id='984930', doc_id='7915565', relevance=1, iteration='0')
TrecQrel(query_id='77391', doc_id='7915702', relevance=1, iteration='0')
TrecQrel(query_id='75335', doc_id='7915790', relevance=1, iteration='0')
TrecQrel(query_id='851425', doc_id='7915945', relevance=1, iteration='0')
TrecQrel(query_id='866428', doc_id='858387', relevance=1, iteration='0')
TrecQrel(query_id='1091421', doc_id='7916216', relevance=1, iteration='0')
TrecQrel(query_id='853646', doc_id='7916456', relevance=1, iteration='0')
TrecQrel(query_id='1015556', doc_id='4834776', relevance=1, iteration='0')
TrecQrel(query_id='772129', doc_id='7916678', relevance=1, iteration='0')
TrecQrel(query_id='47588', doc_id='225370', relevance=1, iteration='0')
TrecQrel(query_id='47588', doc_id='813164', relevance=1, iteration='0')
TrecQrel(query_id='1021446', doc_id='7917086', relevance=1, iteration='0')
TrecQrel(query_id='1049484', doc_id='7917378', relevance=1, iteration='0')
TrecQrel(query_id='932878', doc_id='7917584', relevance=1, iteration='0')
TrecQrel(query_id='933861', doc_id='7917754', relevance=1, iteration='0')
TrecQrel(query_id='868953', doc_id='7917808', relevance=1, iteration='0')
TrecQrel(query_id='859376', doc_id='7917896', relevance=1, iteration='0')
TrecQrel(query_id='980789', doc_id='7918107', relevance=1, iteration='0')
TrecQrel(query_id='1102325', doc_id='7918284', relevance=1, iteration='0')
TrecQrel(query_id='937947', doc_id='2507447', relevance=1, iteration='0')
TrecQrel(query_id='143025', doc_id='7918462', relevance=1, iteration='0')
TrecQrel(query_id='872869', doc_id='7918706', relevance=1, iteration='0')
TrecQrel(query_id='1080968', doc_id='940173', relevance=1, iteration='0')
TrecQrel(query_id='968004', doc_id='7919262', relevance=1, iteration='0')
TrecQrel(query_id='831815', doc_id='7919323', relevance=1, iteration='0')
TrecQrel(query_id='813536', doc_id='7919552', relevance=1, iteration='0')
TrecQrel(query_id='920218', doc_id='7919561', relevance=1, iteration='0')
TrecQrel(query_id='1091384', doc_id='7919600', relevance=1, iteration='0')
TrecQrel(query_id='1052427', doc_id='7919722', relevance=1, iteration='0')
TrecQrel(query_id='765583', doc_id='7919991', relevance=1, iteration='0')
TrecQrel(query_id='1042488', doc_id='7920033', relevance=1, iteration='0')
TrecQrel(query_id='895932', doc_id='1130834', relevance=1, iteration='0')
TrecQrel(query_id='806574', doc_id='2113439', relevance=1, iteration='0')
TrecQrel(query_id='886382', doc_id='7920353', relevance=1, iteration='0')
TrecQrel(query_id='921348', doc_id='7920535', relevance=1, iteration='0')
TrecQrel(query_id='836832', doc_id='7920575', relevance=1, iteration='0')
TrecQrel(query_id='768411', doc_id='7920597', relevance=1, iteration='0')
TrecQrel(query_id='808235', doc_id='1524326', relevance=1, iteration='0')
TrecQrel(query_id='882982', doc_id='7921075', relevance=1, iteration='0')
TrecQrel(query_id='1073980', doc_id='7921235', relevance=1, iteration='0')
TrecQrel(query_id='853471', doc_id='4888683', relevance=1, iteration='0')
TrecQrel(query_id='180693', doc_id='7921289', relevance=1, iteration='0')
TrecQrel(query_id='1091360', doc_id='7921339', relevance=1, iteration='0')
TrecQrel(query_id='1038871', doc_id='7921716', relevance=1, iteration='0')
TrecQrel(query_id='836640', doc_id='2286923', relevance=1, iteration='0')
TrecQrel(query_id='960003', doc_id='7921821', relevance=1, iteration='0')
TrecQrel(query_id='1049221', doc_id='7922017', relevance=1, iteration='0')
TrecQrel(query_id='1033759', doc_id='7922597', relevance=1, iteration='0')
TrecQrel(query_id='903097', doc_id='7922738', relevance=1, iteration='0')
TrecQrel(query_id='1019405', doc_id='7922813', relevance=1, iteration='0')
TrecQrel(query_id='1010607', doc_id='2722440', relevance=1, iteration='0')
TrecQrel(query_id='1091340', doc_id='7923040', relevance=1, iteration='0')
TrecQrel(query_id='785721', doc_id='7923064', relevance=1, iteration='0')
TrecQrel(query_id='58074', doc_id='7923196', relevance=1, iteration='0')
